PROG_NO,PROG_NAME,SEM,MAJOR ,MAJOR_NAME,COURSE_NO,COURSE_NAME,NAME OF BOS,CREDIT,VERTICAL_NO
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Introduction to Management (2),B.Com. (Investment Management) (BIM),2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Basics of Fintech (2 ),B.Com. (Investment Management) (BIM),2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Introduction To Financial Markets,B.Com. (Financial Markets) (BFM),2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Managerial Skill Development,"B. Com. (Transport Management) (BTM) Trade, Transport & Industry",2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Open Elective in Financial Management Paper- I,B. Com. (Financial Management) (BFM) ,2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Open Elective in Financial Management Paper- II,B. Com. (Financial Management) (BFM) ,2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Introduction to Marketing,B.Com. (Travel & Tourism),2,3
2126461.0,B.Com. (Banking and Insurance),1,,OE,,Service Marketing,B.Com. (Travel & Tourism),2,3
2126461.0,B.Com. (Banking and Insurance),1,,VSC,,Business Communication-I,,2,4
2126461.0,B.Com. (Banking and Insurance),1,,VSC,,Mutual Fund,,2,4
2126461.0,B.Com. (Banking and Insurance),1,,VSC,,Soft Skills and Personality Development,,2,4
2126461.0,B.Com. (Banking and Insurance),1,,SEC,,Application of MS Excel in Business,,2,4
2126461.0,B.Com. (Banking and Insurance),1,,SEC,,Service Marketing,,2,4
2126461.0,B.Com. (Banking and Insurance),1,,AEC, ,Introduction to Communication Skills (B.Sc),English,2,5
2126461.0,B.Com. (Banking and Insurance),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
2126461.0,B.Com. (Banking and Insurance),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
2126461.0,B.Com. (Banking and Insurance),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
2126461.0,B.Com. (Banking and Insurance),1,,AEC,,Communication Skills in English I (BA),English,2,5
2126461.0,B.Com. (Banking and Insurance),1,,VEC,,Indian Constitution,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,VEC,,Law related to Intellectual Property Rights,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,VEC,,Fundamental of People’s Skills,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,IKS,,Indian Knowledge System,,2,5
2126461.0,B.Com. (Banking and Insurance),1,,CC,,Introduction to Cultural Activities,,2,6
,Degree in B. Com. (Business Economics),1,,Major 1,,Microeconomics-I,Bussiness economics,4,1
,Degree in B. Com. (Business Economics),1,,Major 2,,Basic Tools for Economics /Economics for PE-,Bussiness economics,2,1
,Degree in B. Com. (Business Economics),1,,OE,,Introduction to Commerce (OE),B Com,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Entrepreneurship Management (OE),B Com,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Accounting Paper: I ,Accountancy,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Accounting Paper: II,Accountancy,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Elementary Statistical Techniques for Economics     ,Bussiness economics,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Business Economics for Banking and Insurance,Bussiness economics,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction of Economics to Demography     ,Bussiness economics,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction to Banking,Bussiness Management,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction to Export Marketing,Bussiness Management,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Marketing Mix I,B Com (Management studies),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Case Studies in Management,B Com (Management studies),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Accounting & Finance    Paper - I,B. Com (Accounting and Finance) (BAF) ,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Accounting & Finance    Paper - II,B. Com (Accounting and Finance) (BAF) ,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Basics of Fintech (2),B. Com (Banking & Insurance) (BBI),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Credit Rating (2),B. Com (Banking & Insurance) (BBI),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction to Management (2),B.Com. (Investment Management) (BIM),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Basics of Fintech (2 ),B.Com. (Investment Management) (BIM),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction To Financial Markets,B.Com. (Financial Markets) (BFM),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Managerial Skill Development,"B. Com. (Transport Management) (BTM) Trade, Transport & Industry",2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Financial Management Paper- I,B. Com. (Financial Management) (BFM) ,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Open Elective in Financial Management Paper- II,B. Com. (Financial Management) (BFM) ,2,3
,Degree in B. Com. (Business Economics),1,,OE,,Introduction to Marketing,B.Com. (Travel & Tourism),2,3
,Degree in B. Com. (Business Economics),1,,OE,,Service Marketing,B.Com. (Travel & Tourism),2,3
,Degree in B. Com. (Business Economics),1,,VSC,,Entrepreneurship and Innovating Start-up with strategic Economics I,,2,4
,Degree in B. Com. (Business Economics),1,,SEC,,Green Economy and Consumerism,,2,4
,Degree in B. Com. (Business Economics),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,Degree in B. Com. (Business Economics),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,Degree in B. Com. (Business Economics),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,Degree in B. Com. (Business Economics),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,Degree in B. Com. (Business Economics),1,,AEC,,Communication Skills in English I (BA),English,2,5
,Degree in B. Com. (Business Economics),1,,VEC,,Indian Constitution,,2,5
,Degree in B. Com. (Business Economics),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,Degree in B. Com. (Business Economics),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,Degree in B. Com. (Business Economics),1,,VEC,,Fundamental of People’s Skills,,2,5
,Degree in B. Com. (Business Economics),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,Degree in B. Com. (Business Economics),1,,IKS,,Indian Knowledge System,,2,5
,Degree in B. Com. (Business Economics),1,,CC,,Introduction to Cultural Activities,,2,6
2126761.0,B.Com. (Investment Management),1,,Major 1,,Financial Accounting,B.Com. (Investment Management)(BIM),4,1
2126761.0,B.Com. (Investment Management),1,,Major 2,,Personal Financial Planning,B.Com. (Investment Management)(BIM),2,1
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction to Commerce (OE),B Com,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Entrepreneurship Management (OE),B Com,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Accounting Paper: I ,Accountancy,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Accounting Paper: II,Accountancy,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Elementary Statistical Techniques for Economics     ,Bussiness economics,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Business Economics for Banking and Insurance,Bussiness economics,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction of Economics to Demography     ,Bussiness economics,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction to Banking,Bussiness Management,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction to Export Marketing,Bussiness Management,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Marketing Mix I,B Com (Management studies),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Case Studies in Management,B Com (Management studies),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Accounting & Finance    Paper - I,B. Com (Accounting and Finance) (BAF) ,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Accounting & Finance    Paper - II,B. Com (Accounting and Finance) (BAF) ,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Basics of Fintech (2),B. Com (Banking & Insurance) (BBI),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Credit Rating (2),B. Com (Banking & Insurance) (BBI),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction to Management (2),B.Com. (Investment Management) (BIM),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Basics of Fintech (2 ),B.Com. (Investment Management) (BIM),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction To Financial Markets,B.Com. (Financial Markets) (BFM),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Managerial Skill Development,"B. Com. (Transport Management) (BTM) Trade, Transport & Industry",2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Financial Management Paper- I,B. Com. (Financial Management) (BFM) ,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Open Elective in Financial Management Paper- II,B. Com. (Financial Management) (BFM) ,2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Introduction to Marketing,B.Com. (Travel & Tourism),2,3
2126761.0,B.Com. (Investment Management),1,,OE,,Service Marketing,B.Com. (Travel & Tourism),2,3
2126761.0,B.Com. (Investment Management),1,,VSC,,Communication Skills in Investment Management I,,2,4
2126761.0,B.Com. (Investment Management),1,,VSC, ,Life Skills and Personality Development,,2,4
2126761.0,B.Com. (Investment Management),1,,VSC,,Investment Operations,,2,4
2126761.0,B.Com. (Investment Management),1,,SEC,,Application of MS Excel in Business,,2,4
2126761.0,B.Com. (Investment Management),1,,SEC,,Office Operations,,2,4
2126761.0,B.Com. (Investment Management),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
2126761.0,B.Com. (Investment Management),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
2126761.0,B.Com. (Investment Management),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
2126761.0,B.Com. (Investment Management),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
2126761.0,B.Com. (Investment Management),1,,AEC,,Communication Skills in English I (BA),English,2,5
2126761.0,B.Com. (Investment Management),1,,VEC,,Indian Constitution,,2,5
2126761.0,B.Com. (Investment Management),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
2126761.0,B.Com. (Investment Management),1,,VEC,,Law related to Intellectual Property Rights,,2,5
2126761.0,B.Com. (Investment Management),1,,VEC,,Fundamental of People’s Skills,,2,5
2126761.0,B.Com. (Investment Management),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
2126761.0,B.Com. (Investment Management),1,,IKS,,Indian Knowledge System,,2,5
2126761.0,B.Com. (Investment Management),1,,CC,,Introduction to Cultural Activities,,2,6
,B.Com. (Business Management),1,,Major 1,,Fundamentals of Management -I,Bussiness Management,2,1
,B.Com. (Business Management),1,,Major 2,,Commerce,Bussiness Management,2,1
,B.Com. (Business Management),1,,Major 3,,Bussiness Economics,Bussiness Management,2,1
,B.Com. (Business Management),1,,Major 4,,Accountancy,Bussiness Management,2,1
,B.Com. (Business Management),1,,OE,,Introduction to Commerce (OE),B Com,2,3
,B.Com. (Business Management),1,,OE,,Entrepreneurship Management (OE),B Com,2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Accounting Paper: I ,Accountancy,2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Accounting Paper: II,Accountancy,2,3
,B.Com. (Business Management),1,,OE,,Elementary Statistical Techniques for Economics     ,Bussiness economics,2,3
,B.Com. (Business Management),1,,OE,,Business Economics for Banking and Insurance,Bussiness economics,2,3
,B.Com. (Business Management),1,,OE,,Introduction of Economics to Demography     ,Bussiness economics,2,3
,B.Com. (Business Management),1,,OE,,Introduction to Banking,Bussiness Management,2,3
,B.Com. (Business Management),1,,OE,,Introduction to Export Marketing,Bussiness Management,2,3
,B.Com. (Business Management),1,,OE,,Marketing Mix I,B Com (Management studies),2,3
,B.Com. (Business Management),1,,OE,,Case Studies in Management,B Com (Management studies),2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Accounting & Finance    Paper - I,B. Com (Accounting and Finance) (BAF) ,2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Accounting & Finance    Paper - II,B. Com (Accounting and Finance) (BAF) ,2,3
,B.Com. (Business Management),1,,OE,,Basics of Fintech (2),B. Com (Banking & Insurance) (BBI),2,3
,B.Com. (Business Management),1,,OE,,Credit Rating (2),B. Com (Banking & Insurance) (BBI),2,3
,B.Com. (Business Management),1,,OE,,Introduction to Management (2),B.Com. (Investment Management) (BIM),2,3
,B.Com. (Business Management),1,,OE,,Basics of Fintech (2 ),B.Com. (Investment Management) (BIM),2,3
,B.Com. (Business Management),1,,OE,,Introduction To Financial Markets,B.Com. (Financial Markets) (BFM),2,3
,B.Com. (Business Management),1,,OE,,Managerial Skill Development,"B. Com. (Transport Management) (BTM) Trade, Transport & Industry",2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Financial Management Paper- I,B. Com. (Financial Management) (BFM) ,2,3
,B.Com. (Business Management),1,,OE,,Open Elective in Financial Management Paper- II,B. Com. (Financial Management) (BFM) ,2,3
,B.Com. (Business Management),1,,OE,,Introduction to Marketing,B.Com. (Travel & Tourism),2,3
,B.Com. (Business Management),1,,OE,,Service Marketing,B.Com. (Travel & Tourism),2,3
,B.Com. (Business Management),1,,VSC,,Presentation skill for business managers MS-Power Point,,2,4
,B.Com. (Business Management),1,,SEC,,,,2,4
,B.Com. (Business Management),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
,B.Com. (Business Management),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
,B.Com. (Business Management),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
,B.Com. (Business Management),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
,B.Com. (Business Management),1,,AEC,,Communication Skills in English I (BA),English,2,5
,B.Com. (Business Management),1,,VEC,,Indian Constitution,,2,5
,B.Com. (Business Management),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
,B.Com. (Business Management),1,,VEC,,Law related to Intellectual Property Rights,,2,5
,B.Com. (Business Management),1,,VEC,,Fundamental of People’s Skills,,2,5
,B.Com. (Business Management),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
,B.Com. (Business Management),1,,IKS,,Indian Knowledge System,,2,5
,B.Com. (Business Management),1,,CC,,Introduction to Cultural Activities,,2,6
2126361.0,B.Com. (Financial Markets),1,,Major 1,,Introduction of Financial System,B.Com. (Financial Markets)(BFM),4,1
2126361.0,B.Com. (Financial Markets),1,,Major 2,,Basics of Financial Services,B.Com. (Financial Markets)(BFM),2,1
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction to Commerce (OE),B Com,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Entrepreneurship Management (OE),B Com,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Accounting Paper: I ,Accountancy,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Accounting Paper: II,Accountancy,2,3
2126361.0,B.Com. (Financial Markets) ,1,,OE,,Elementary Statistical Techniques for Economics     ,Bussiness economics,2,3
2126361.0,B.Com. (Financial Markets) ,1,,OE,,Business Economics for Banking and Insurance,Bussiness economics,2,3
2126361.0,B.Com. (Financial Markets) ,1,,OE,,Introduction of Economics to Demography     ,Bussiness economics,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction to Banking,Bussiness Management,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction to Export Marketing,Bussiness Management,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Marketing Mix I,B Com (Management studies),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Case Studies in Management,B Com (Management studies),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Accounting & Finance    Paper - I,B. Com (Accounting and Finance) (BAF) ,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Accounting & Finance    Paper - II,B. Com (Accounting and Finance) (BAF) ,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Basics of Fintech (2),B. Com (Banking & Insurance) (BBI),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Credit Rating (2),B. Com (Banking & Insurance) (BBI),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction to Management (2),B.Com. (Investment Management) (BIM),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Basics of Fintech (2 ),B.Com. (Investment Management) (BIM),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction To Financial Markets,B.Com. (Financial Markets) (BFM),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Managerial Skill Development,"B. Com. (Transport Management) (BTM) Trade, Transport & Industry",2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Financial Management Paper- I,B. Com. (Financial Management) (BFM) ,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Open Elective in Financial Management Paper- II,B. Com. (Financial Management) (BFM) ,2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Introduction to Marketing,B.Com. (Travel & Tourism),2,3
2126361.0,B.Com. (Financial Markets),1,,OE,,Service Marketing,B.Com. (Travel & Tourism),2,3
2126361.0,B.Com. (Financial Markets),1,,VSC,,Credit Rating: Principles and Practices,,2,4
2126361.0,B.Com. (Financial Markets),1,,VSC,,Stock Market for Beginners,,2,4
2126361.0,B.Com. (Financial Markets),1,,SEC,,,,2,4
2126361.0,B.Com. (Financial Markets),1,,AEC,,Introduction to Communication Skills (B.Sc),English,2,5
2126361.0,B.Com. (Financial Markets),1,,AEC,,Business Communication Skills I (B.M.S.),English,2,5
2126361.0,B.Com. (Financial Markets),1,,AEC,,Business Communication Skills I (B.A.F),English,2,5
2126361.0,B.Com. (Financial Markets),1,,AEC,,Business Communication Skills I (B.Com.),English,2,5
2126361.0,B.Com. (Financial Markets),1,,AEC,,Communication Skills in English I (BA),English,2,5
2126361.0,B.Com. (Financial Markets),1,,VEC,,Indian Constitution,,2,5
2126361.0,B.Com. (Financial Markets),1,,VEC,,Introduction to Law of Torts and Consumer protection Act,,2,5
2126361.0,B.Com. (Financial Markets),1,,VEC,,Law related to Intellectual Property Rights,,2,5
2126361.0,B.Com. (Financial Markets),1,,VEC,,Fundamental of People’s Skills,,2,5
2126361.0,B.Com. (Financial Markets),1,,VEC,,Foundation of Behavioral Skills- Basic Level,,2,5
2126361.0,B.Com. (Financial Markets),1,,IKS,,Indian Knowledge System,,2,5
2126361.0,B.Com. (Financial Markets),1,,CC,,Introduction to Cultural Activities,,2,6
,Bachelor of Management Studies,1,,Major 1,,Principles of Management I,B Com (Management studies),4,1
,Bachelor of Management Studies,1,,Major 2,,Bharatiya theory of Management styles,B Com (Management studies),2,1
,Bachelor of Management Studies,1,,OE,,Introduction to Commerce (OE),B Com,2,3
,Bachelor of Management Studies,1,,OE,,Entrepreneurship Management (OE),B Com,2,3
,Bachelor of Management Studies,1,,OE,,Open Elective in Accounting Paper: I ,Accountancy,2,3
,Bachelor of Management Studies,1,,OE,,Open Elective in Accounting Paper: II,Accountancy,2,3
,Bachelor of Management Studies,1,,OE,,Elementary Statistical Techniques for Economics     ,Bussiness economics,2,3
,Bachelor of Management Studies,1,,OE,,Business Economics for Banking and Insurance,Bussiness economics,2,3
,Bachelor of Management Studies,1,,OE,,Introduction of Economics to Demography     ,Bussiness economics,2,3
